FID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Divided,InstallDat,ExisFacil,Shape_Leng,Shape__Length
2499,Saratoga Street,5838000,5,2,0,2012,BLSL,214.238408988,702.880513501894
2500, ,0,0, ,0,2012,SLM,103.144066933,
2501, ,0,0, ,0,2012,SLM,103.144066933,
2502, ,0,0, ,0,2012,SLM,103.144066933,
2503, ,0,0, ,0,2012,SLM,103.144066933,
2504, ,0,0, ,0,2012,SLM,103.144066933,
2505,Stuart Street,0,0, ,1,2020,SBL,103.144066933,371.426247471926
2506,Stuart Street,0,0, ,1,2020,SBL,103.144066933,371.832877905922
2507,Stuart Street,0,0, ,1,2017,BL,103.144066933,218.62370037545
2508,Stuart Street,0,0, ,1,2017,SBL,103.144066933,219.895897585784
2509,Albany Street,0,5,2,1,2012,SLM,103.144066933,338.398462299893
2510,Albany Street,0,5,2,1,2012,SLM,103.144066933,340.859121567647
2511,Dartmouth Street,5874800,5,2,0,2011,SLM,174.858696704,371.12569463804
2512,Causeway Street,5287600,5,2,0,2017,SLM,35.7826752015,117.396993532675
2513,Causeway Street,5621300,5,2,0,2017,SBL,41.5715203616,136.389229727271
2514,Commercial Street,5640700,5,2,0,2017,SBL,62.5341362595,58.2804117244465
2515,Commonwealth Avenue,6227000,3,2,1,2013,BL,257.210612225,494.291859684287
2516,Staniford Street,4438300,3,2,0,2017,SBL,101.269327671,332.247785862461
2517,Staniford Street,5641400,3,2,0,2017,SBL,14.104405357,46.2742032445794
2518,Causeway Street,5287100,5,2,0,2017,SBL,31.1209932119,102.102791925072
2519,Staniford Street,5641400,3,2,0,2017,SBL,14.104405357,233.101331032231
2520,Causeway Street,5287100,5,2,0,2017,SBL,31.1209932119,178.144687740486
2521,Causeway Street,5287101,5,2,0,2017,SBL,28.0704683605,92.0945282501287
2522,Causeway Street,5287200,5,2,0,2017,SBL,66.6375925403,218.626834833857
2523,Causeway Street,46183400,5,2,0,2017,SBL,37.2960032166,122.361970557653
2524,Staniford Street,5641500,3,2,0,2017,SBL,121.242858033,397.777610047308
2525,Causeway Street,5819100,5,2,0,2017,SBL,22.5821374309,74.0882292281609
2526,Staniford Street,5641400,3,2,0,2017,SBL,14.104405357,46.128527835924
2527,Truman Highway,6231900,5,3,0,2010,BL,916.787209725,1187.05199067225
2528,Truman Highway,6233200,5,3,0,2018,BFBL,456.8209471,800.171582084255
2529,Old Trail Road,5778500,5,2,0,0,SUP,32.6549890722,63.286092474798
2530,Border Street,5580500,5,2,0,2017,BL,0,191.387433856392
2531,Stuart Street,5508100,3,2,1,2020,SBL,0,216.101120057588
2532,Stuart Street,5508100,3,2,1,2020,SLM,0,219.700263428717
2533,University Of Massachusetts Access Road,6256600,0,B,0,2019,BL,0,475.730820186662
2534,Dorchester Avenue,0,0,2,0,2020,SBL,0,209.585864280716
2535,Staniford,0,0,2,1,2017,BL,0,135.034715029013
2536,Lomasney Way,46183700,3,2,1,2017,BL,0,66.192736278721
2537,Staniford,0,0,2,1,2017,BL,0,73.9802998860056
2538,Pierpoint Road,5331000,0,2,0, ,SUP,0,347.145634535805
2539,Pierpoint Road,5331000,0,2,0, ,SUP,0,229.702841758831
2540,Pier Point Road,0,0, ,0, ,SUP,0,287.308514466107
2541, ,6073500,0,2,0, ,SUP,0,740.206491953025
2542,Charles River Locks,0,0,3,0, ,WALK,0,692.513746605393
2543,Fiedler Shared-Use Bridge,0,0,3,0, ,WALK,0,678.534050132591
2544,Dartmouth Street Shared-Use Bridge,0,0,3,0, ,WALK,0,447.769248227236
2545,Arnold Arboretum Trails,0,0,2,0, ,SUP,0,1994.47883111275
2546, ,0,0,3,0, ,SUP,0,58.6720535891606
2547,Silber Way Shared-Use Bridge,0,0, ,0, ,WALK,0,397.00260547457
2548,Arnold Arboretum Trails,0,0,2,0, ,SUP,0,1032.01481339831
2549,Emerald Necklace Trail,0,0,2,0, ,SUP,0,1732.33391593958
2550,Emerald Necklace Trail,0,0,2,0, ,SUP,0,7946.42738036847
2551,East Boundary Path,0,0,3,0, ,SUP,0,4110.64862309192
2552,Neponset River Trail,0,0,3,0, ,SUP,0,941.782293549975
2553,Tenean Beach Path,0,0,3,0, ,SUP,0,1347.72899541434
2554, ,0,0,3,0, ,SUP,0,2935.59502646931
2555,Boston Harborwalk,0,0, ,0, ,SUPM,0,4428.71182813493
2556,Southwest Corridor,0,0,3,0, ,SUPM,0,2999.25067900258
2557,Southwest Corridor,0,0,3,0, ,SUP,0,14315.4765095308
2558,Emerald Necklace Trail,0,0,2,0, ,SUP,0,128.981056090757
2559,Stony Brook Path,0,0,3,0, ,SUP,0,4448.26201561153
2560,Gavin Path,0,0,3,0, ,SUP,0,1432.00196207199
2561,Rooney Rock Path,0,0,3,0, ,SUP,0,4050.82492089168
2562,Arnold Arboretum Trails,0,0,2,0, ,SUP,0,5220.58974863162
2563,Emerald Necklace Trail,0,0,2,0, ,SUP,0,1741.39884254958
2564,Blossom Street Shared-Use Bridge,0,0,3,0, ,WALK,0,604.17423937016
2565, ,0,0,3,0, ,SUP,0,3414.11128141286
2566,Blackwell Path,0,0,2,0, ,SUPN,0,2011.44355171495
2567,Neponset River Trail,0,0,3,0, ,SUP,0,3340.54045894105
2568,Neponset River Trail,0,0,3,0, ,SUP,0,1565.64300342326
2569,Neponset River Trail,0,0,3,0, ,SUP,0,492.254337062344
2570,Neponset River Trail,0,0,3,0, ,SUP,0,1227.9190754777
2571,Neponset River Trail,0,0,3,0, ,SUP,0,111.229484640836
2572,Neponset River Trail,0,0,3,0, ,SUP,0,1039.44002371719
2573,Neponset River Trail,0,0,3,0, ,SUP,0,2066.52962444513
2574,Charles River Bike Path,0,0,3,0, ,SUP,0,7016.1161146994
2575,Emerald Necklace Trail,0,0, ,0, ,SUPN,0,3327.73308523679
2576,Emerald Necklace Trail,0,0,2,0, ,SUP,0,4122.26297435665
2577,East Boston Greenway,0,0,2,0, ,SUP,0,26.0101949611045
2578,Miller's Creek Path,0,0,3,0, ,SUP,0,1251.79564915023
2579,Zakim Bridge Path,0,0,3,0, ,SUPM,0,609.651679889921
2580,East Boston Greenway,0,0,2,0, ,SUP,0,39.1562866059255
2581,East Boston Greenway,0,0,2,0, ,SUP,0,33.4788748830155
2582,East Boston Greenway,0,0,2,0, ,SUP,0,1269.47563953907
2583,East Boston Greenway,0,0,2,0, ,SUP,0,500.789541239988
2584,East Boston Greenway,0,0,2,0, ,SUP,0,217.789031822429
2585,East Boston Greenway,0,0,2,0, ,SUP,0,32.2075657906088
2586,East Boston Greenway,0,0,2,0, ,SUP,0,298.907877509804
2587,East Boston Greenway,0,0,2,0, ,SUP,0,32.3226423002483
2588,Southbay Harbor Trail,0,0,H,0, ,SUP,0,1443.99119353499
2589, ,0,0,H,0, ,SUP,0,376.063938337455
2590,Nashua Street Park Path,0,0,3,0, ,SUP,0,932.290463742673
2591,Neponset River Trail,0,0,3,0, ,SUP,0,685.709337959482
2592, ,0,0,2,0, ,SUPM,0,3167.55878525993
2593,Neponset River Trail,0,0,3,0, ,SUP,0,4786.18287350093
2594,South Street Path,0,0,M,0, ,WALK,0,380.529753765302
2595,Tenean Beach Path,0,0,3,0, ,SUP,0,167.997093845022
2596,Fiedler Shared-Use Bridge to Beacon St Connector,0,0,3,0, ,SUP,0,189.571909062978
2597,Fairfield Street Shared-Use Bridge,0,0, ,0, ,WALK,0,525.055184898095
2598,Emerald Necklace Trail,0,0,2,0, ,SUPN,0,3247.70031394721
2599,Emerald Necklace Trail,0,0,2,0, ,SUP,0,66.6291893352284
2600,Emerald Necklace Trail,0,0,2,0, ,SUP,0,291.057457845747
2601,Emerald Necklace Trail,0,0,2,0, ,SUP,0,654.477072770864
2602,Emerald Necklace Trail,0,0,2,0, ,SUP,0,90.6409256283384
2603,Truman Highway Sidepath,0,0,3,0, ,SUP,0,3344.38653849056
2604, ,0,0,2,0, ,SUP,0,1159.19046734206
2605, ,0,0,5,0, ,SUPM,0,1196.02848948185
2606, ,0,0,2,0, ,SUPM,0,958.465011339636
2607,Barry Playground Path,0,0,2,0, ,SUP,0,1237.11738821125
2608,MassPike Bike-Ped Bridge,0,0,1,0, ,SUP,0,592.129758328282
2609,Boston Bike Pike,0,0,1,0, ,SUP,0,299.398854936043
2610, ,0,0, ,0, ,SUPM,0,1643.82987714795
2611,Albany Street Connector,0,0,1,0, ,SUP,0,2367.70201126157
2612,Charles River Bike Path,0,0,3,0, ,SUP,0,1412.90639829946
2613,Moss Bank Path,0,0, ,0, ,SUP,0,734.297666907409
2614,Emerald Necklace Trail/Route 9 Crossing,0,0,2,0, ,SUP,0,600.153391595206
2615, ,0,0,H,0, ,SUPM,0,871.852189790006
2616, ,0,0,H,0, ,SUPM,0,171.23998625629
2617, ,0,0,H,0, ,SUPM,0,152.21382155986
2618, ,0,0,H,0, ,SUPM,0,265.643387321101
2619, ,0,0,H,0, ,SUP,0,1780.40835154094
2620,Boston Harborwalk,0,0,3,0, ,SUP,0,2492.54029370204
2621,South Bay Harbor Trail,0,0,1,0, ,SUP,0,523.31889588582
2622,Ellis Memorial Childrens Park Path,0,0, ,0, ,SUP,0,288.720803105042
2623,Stony Brook Reservation Trail,0,0,3,0, ,SUP,0,127.328571535461
2624,Emerald Necklace Trail,0,0,2,0, ,SUP,0,178.451161187543
2625,Emerald Necklace Trail,0,0,2,0, ,SUP,0,105.952119662366
2626, ,0,0, ,0, ,SUPM,0,685.683937348377
2627,Neponset River Trail,0,0,3,0, ,SUP,0,8287.90578169501
2628, ,0,0,3,1,2018,SBL,0,361.363347346874
2629,Mass Ave Shared-Use Bridge,0,0,3,0, ,WALK,0,391.706720113247
2630,MBTA Redline Path,0,0,M,0, ,SUPM,0,784.980697153258
2631, ,0,0, ,0, ,SUP,0,720.332549742837
2632,Moakley Park Path,0,0,3,0, ,SUP,0,2887.29343754874
2633,East Boston Greenway,0,0,2,0, ,SUP,0,2928.39002941539
2634,East Boston Greenway Connector,0,0,5,0, ,SUP,0,3087.97511263793
2635,East Boston Greenway,0,0,M,0, ,SUP,0,1500.65681819114
2636,Boston Harborwalk,0,0,3,0, ,SUP,0,1789.66489434729
2637,Boston Harborwalk,0,0, ,0, ,SUP,0,53.997302005508
2638,Metropolitan Ave Footbridge,0,0,M,0, ,WALK,0,623.864774430819
2639,Emerald Necklace Trail,0,0,2,0, ,SUP,0,97.2607762769541
2640,East Boston Greenway,0,0,2,0, ,SUP,0,190.324839784744
2641,East Boston Greenway,0,0,2,0, ,SUP,0,60.9475176502386
2642,East Boston Greenway,0,0,2,0, ,WALK,0,224.297003831324
2643,East Boston Greenway,0,0,2,0, ,SUP,0,226.897075466888
2644,East Boston Greenway,0,0,2,0, ,SUP,0,287.017745668163
2645,East Boston Greenway,0,0,2,0, ,SUP,0,273.270279295101
2646,East Boston Greenway,0,0,2,0, ,SUP,0,223.186547790597
2647,Boston Harborwalk,0,0,5,0, ,SUP,0,86.8749814525173
2648, ,0,0,2,0, ,SUPM,0,706.930501127443
2649, ,0,0, ,0, ,SUPM,0,185.223236435405
2650, ,0,0, ,0, ,SUP,0,552.132325742561
2651,ConRAC Multi-Use Path,0,0,5,0, ,SUP,0,476.693949451735
2652,ConRAC Multi-Use Path,0,0,5,0, ,SUP,0,596.656308006241
2653,ConRAC Multi-Use Path,0,0,5,0, ,SUP,0,1041.19722710169
2654,East Boston Memorial Park Path,0,0,2,0, ,SUP,0,239.109622518552
2655,East Boston Memorial Park Path,0,0,2,0, ,SUP,0,1720.6179576006
2656,East Boston Memorial Park Path,0,0,2,0, ,SUP,0,821.652121709101
2657,East Boston Greenway,0,0,2,0, ,SUP,0,214.094247282474
2658,East Boston Greenway,0,0,2,0, ,SUP,0,172.102615881789
2659,East Boston Greenway,0,0,2,0, ,SUP,0,241.664395582793
2660,East Boston Greenway,0,0,2,0, ,SUP,0,32.7500313828737
2661,Emerald Necklace Trail,0,0,2,0, ,SUP,0,474.745076561542
2662, ,0,0,2,0, ,SUPM,0,279.143733758129
2663,Southbay Harbor Trail,0,0,2,0, ,SUP,0,2781.4977719174
2664,Southbay Harbor Trail,0,0,2,0, ,SUP,0,88.9548573563368
2665,Franklin Park Path,0,0,2,0, ,SUP,0,2095.710366097
2666, ,0,0,3,0, ,SUP,0,628.206916780063
2667,Langone Park Path,0,0,2,0, ,SUP,0,234.075355450123
2668,Emerald Necklace Trail,0,0,2,0, ,SUP,0,404.423458671797
2669, ,0,0,B,0, ,SUP,0,482.96419412368
2670, ,0,0,3,0, ,SUP,0,3707.4112139586
2671, ,0,0,5,0, ,SUPM,0,1721.08805573667
2672, ,0,0, ,0, ,SUPM,0,5524.85341200085
2673, ,0,0, ,0, ,SUPM,0,6090.98129450176
2674, ,0,0, ,0, ,SUPM,0,1891.56012646843
2675,Neponset River Greenway,0,0,3,0, ,SUP,0,184.224361734586
2676,Readville to Neponset,0,0,3,0, ,SUP,0,283.378221187483
2677,Readville to Neponset,0,0,3,0, ,SUP,0,1566.49623594247
2678,Charles River Dam Sidepath,0,0,3,0, ,SUPM,0,755.051578974938
2679,Boston Harborwalk,0,0,2,0, ,SUPM,0,1138.12970589396
2680,Boston Harborwalk,0,0,2,0, ,SUPM,0,2986.88528493539
2681,Boston Harborwalk,0,0,2,0, ,SUPM,0,257.704351573235
2682,Boston Harborwalk,0,0,2,0, ,SUPM,0,356.429902645659
2683,Boston Harborwalk,0,0,2,0, ,SUPM,0,828.648335951036
2684,Boston Harborwalk,0,0,2,0, ,SUPM,0,659.545846273626
2685,Boston Harborwalk,0,0,5,0, ,SUPM,0,692.327878909123
2686,Boston Harborwalk,0,0, ,0, ,SUPM,0,1417.40285754565
2687,Boston Harborwalk,0,0,5,0, ,SUPM,0,368.432164301732
2688,Boston Harborwalk,0,0,5,0, ,SUPM,0,333.868441866552
2689,Boston Harborwalk,0,0, ,0, ,SUPM,0,296.166275349595
2690,Boston Harborwalk,0,0, ,0, ,SUPM,0,644.364069236575
2691,Boston Harborwalk,0,0,5,0, ,SUP,0,775.350637053078
2692,Boston Harborwalk,0,0,5,0, ,SUP,0,424.073296259243
2693,Boston Harborwalk,0,0,5,0, ,SUP,0,2170.98370387719
2694,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,42.9123336395152
2695,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,32.6203068581256
2696,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,39.0776131012006
2697,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,39.9316112477141
2698,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,1004.60454720277
2699,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,604.68561686368
2700,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,742.742222753487
2701,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,6.67588761482098
2702,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,69.5308681428644
2703,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,336.464912306062
2704,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,135.296809749614
2705,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,412.60982320912
2706,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,233.519746870725
2707,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,296.322296668335
2708,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,15.3817536940135
2709,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,618.257946890149
2710,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,38.5267792644866
2711,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,759.584963047951
2712,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,347.330132010751
2713,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,585.216658472127
2714,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,731.998712874457
2715,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,775.99602581151
2716,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,237.070911851812
2717,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,589.56642539119
2718,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,1310.41387039775
2719,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,499.304513332701
2720,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,1247.12555195836
2721,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,1127.72087961438
2722,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,77.7097534895873
2723,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,936.159599185508
2724,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,72.994788502406
2725,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,396.553863711357
2726,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,141.936285712439
2727,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,122.743167021246
2728,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,19.4683871233572
2729,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,30.7754024051925
2730,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,165.433850056741
2731,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,36.6145607346731
2732,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,165.469382743698
2733,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,850.209888811486
2734,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,935.31678665673
2735,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,28.7479948056989
2736,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,88.2901750105525
2737,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,356.633475972666
2738,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,1849.18600136098
2739,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,119.16002399588
2740,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,4.52968256427306
2741,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,815.90074383646
2742,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,1150.21826887222
2743,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,38.4237492054526
2744,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,46.157653106453
2745,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,9.52027573494884
2746,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,44.0413674808212
2747,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,76.6734670939651
2748,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,71.9854479126445
2749,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,29.0671286140971
2750,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,30.8496436536576
2751,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,53.9266133610608
2752,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,139.138938060138
2753,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,157.818061975917
2754,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,2.27961208633152
2755,Boston Harbor Islands Trails,0,0, ,0, ,SUP,0,946.469873442391
2756,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,544.971310658316
2757,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,108.128595122926
2758,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,303.428857213197
2759,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,1351.3816019547
2760,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,741.801860353742
2761,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,110.724121682967
2762,Belle Isle Marsh Path,0,0,3,0, ,SUPM,0,19.786344970983
2763, ,0,0,3,1,2018,SBL,0,178.409756316146
2764,Morrissey Boulevard Bike/Ped Bridge,0,0,3,0, ,SUP,0,746.869033330185
2765,Moakley Park Path,0,0, ,0, ,SUP,0,483.30645064884
2766,MBTA Redline Path,0,0,M,0, ,SUPM,0,313.353796780705
2767, ,0,0,2,0, ,SUPM,0,264.393189897457
2768,Overpass,0,0,3,0, ,SUP,0,270.557354550805
2769, ,0,0, ,0, ,SUPM,0,463.310805632426
2770, ,0,0,H,0, ,SUP,0,658.324566837878
2771, ,0,0,F,0, ,SUP,0,1252.70061393881
2772, ,0,0, ,0, ,SUP,0,72.2606126300471
2773,Emerald Necklace Trail,0,0,2,0, ,SUP,0,330.987872416551
2774,Pearl Street Extension,0,0,H,0, ,SUP,0,422.459390770844
2775,Emerald Necklace Trail,0,0,2,0, ,SUPN,0,2430.9970859691
2776,Boston Harborwalk,0,0,3,0, ,SUP,0,2299.11542245445
2777,Boston Harborwalk,0,0,3,0, ,SUP,0,2041.199862044
2778, ,0,0,3,0, ,SUP,0,324.605996952151
2779,Emerald Necklace,0,0, ,0, ,SUP,0,500.875148146048
2780,Emerald Necklace Trail/Sears Rotary,0,0,2,0, ,SUP,0,598.369279107668
2781,Moakley Park Path,0,0, ,0, ,SUP,0,253.543902799387
2782,Moakley Park Path,0,0, ,0, ,SUP,0,1024.89997158691
2783,North Bank Shared-Use Bridge,0,0,3,0, ,SUP,0,1046.49606226069
2784,Emerald Necklace Trail,0,0,2,0, ,SUP,0,940.705429791255
2785,Lovejoy Wharf Harborwalk,0,0,H,0, ,SUP,0,377.565899168526
2786, ,0,0, ,0, ,SUPM,0,232.585197201916
2787,Charles River/Harborwalk Connection,0,0,3,0, ,SUP,0,207.801659415854
2788,Forsyth Way,5424900,5,2,1,2011,BL,166.164138344,27.4261017934442
2789,Forsyth Way,6256000,5,2,1,2011,BL,104.698621788,26.9852108313198
2790,Constitution Road,5620900,0,0,0,2018,SUPM,135.648601383,426.110731657658
2791,Columbus Avenue,4554700,3,2,0,2018,SBL,95.5876863594,23.5915119522455
2792,American Legion Highway,5694900,5,2,1,2009,BFBL,201.730041042,316.797699488874
2793,American Legion Highway,6271400,5,2,1,2020,SBL,133.992250969,311.469234948023
2794,American Legion Highway,5707600,5,2,1,2020,SBL,170.83698452,560.487673372012
2795,Columbus Avenue,5194100,3,2,0,2018,SBL,51.4867602339,35.4579349276313
2796,Commercial Street,5640800,5,2,0,2017,SBL,60.4744230029,57.5386959171717
2797,Beacon Street,5113600,3,3,0,2019,BFBL,25.2212074883,63.056922630373
2798,Perkins Street,5345800,5,3,0,2008,BL,146.405123259,51.4983312876222
2799,Ruggles Street,4581300,5,2,0,2010,SLM,103.754976842,37.9794009019935
2800,Massachusetts Avenue,6313400,3,2,1,2020,SBL,26.2647331287,32.5243065772979
2801,Massachusetts Avenue,46806900,3,2,1,2020,SBL,131.815829748,31.7413220620859
2802,Commonwealth Avenue,6270100,3,2,1,2010,BL,7.4319666195,14.2311257988427
2803,Commonwealth Avenue,5859202,3,2,1,2010,BL,10.0461972058,6.30923349573857
2804,Longfellow Bridge,6273800,2,3,1,2018,BL,582.641368462,179.960327461645
2805,Veterans Of Foreign Wars Parkway,4933300,2,3,1,2013,BL,496.232801666,205.412598103815
2806,Veterans Of Foreign Wars Parkway,6212700,2,3,1,2013,BL,94.1486476753,250.622362451558
2807,Veterans Of Foreign Wars Parkway,6212700,2,3,1,2013,BL,94.1486476753,99.9497255800119
2808,Veterans Of Foreign Wars Parkway,5107700,2,3,1,2013,SLM,192.19111662,630.547074547836
2809,Veterans Of Foreign Wars Parkway,4801700,2,3,1,2013,BL,416.559842353,591.164183261159
2810,Veterans Of Foreign Wars Parkway,6218700,2,3,1,2013,BL,465.743840964,523.213152273756
2811,Kilby Street,5805600,0,2,0,2011,BL,25.036845428,21.2162754541799
2812,Atlantic Avenue,5424100,3,2,0,2011,BL,84.6880456233,274.06687564426
2813,Water Street,5620900,0,3,0,0,SUP,135.648601383,66.0409856191247
2814,Water Street,5620900,0,3,0,0,SUP,135.648601383,258.175979652429
2815,Cambridge Street,5609700,3,2,1,2015,BFBL,298.453213399,655.460718070409
2816,Saratoga Street Bridge,4396200,5,1,0,2012,BL,245.073984799,286.120160387699
2817,Freeport Street,5629000,3,2,0,2013,BL,126.286901029,105.419118867369
2818, ,0,0, ,0, ,SUPM,0,1299.43856970668
2819,Emerald Necklace Trail,0,0, ,0, ,SUPN,0,1216.16724578579
2820, ,0,0,3,0, ,SUP,0,841.749421883941
2821,Arnold Arboretum Trails,0,0,2,0, ,SUP,0,2056.47246093761
2822,Emerald Necklace Trail/Route 9 Crossing,0,0,2,0, ,SUP,0,458.74283615323
